Image,ExG,Vein,Texture,NDVI,PSS,Temp,PSS_z,NDVI_z,Temp_z,FinalScore,Class
19-20_N_FD_blue_4_4_A02320200108105540.png,72.94655874994058,0.04384369071727239,128.29932631269634,0.051388043963187295,3.3115533699488964,35,1.2928718781031587,-0.0976017944030916,0.9057636644735128,0.6125010718109853,Mild Stress
19-20_N_FD_blue_4_4_A02420200108105545.png,73.97066931493245,0.041872848997303765,128.51023063883704,0.05350241445841585,2.9539454308853372,35,1.0980834514377011,0.03606552056205954,0.9057636644735128,0.5904089386486575,Mild Stress
19-20_N_FD_blue_4_4_A02520200108105548.png,73.85712565528334,0.031457900598919473,128.3763981886442,0.05500139224171337,2.9622595502573326,35,1.1026121378975728,0.13082863607939668,0.9057636644735128,0.5843397160110272,Mild Stress
19-20_N_FD_blue_4_4_A02620200108105552.png,75.93860553963705,0.04314125013247101,128.68357423325904,0.05725514126578744,2.210550780006301,35,0.6931576692656567,0.2733072515032971,0.9057636644735128,0.547216360733017,Mild Stress
19-20_N_FD_blue_4_4_A02720200108105556.png,76.07672321436104,0.05733362577268445,128.708502399973,0.056119927497155456,2.1665030832692764,35,0.6691649649422853,0.20154074856214377,0.9057636644735128,0.5504296555151227,Mild Stress
19-20_N_FD_blue_5_3_A00120200108105627.png,74.71862012348424,0.02230669243521222,128.15036600591768,0.052130179515071824,2.557950794438046,35,0.882385857017634,-0.050685103698011325,0.9057636644735128,0.5817358869263433,Mild Stress
19-20_N_FD_blue_5_3_A00220200108105633.png,75.89553289376047,0.02928318527771839,128.6260309114423,0.054397268534011556,2.2085436852035905,35,0.6920644081937348,0.09263684608917362,0.9057636644735128,0.559294828797004,Mild Stress
19-20_N_FD_blue_5_3_A00320200108105637.png,76.83283248833227,0.026252392304224506,128.03841117415976,0.06024737451132462,1.6856581355135098,35,0.4072495525254129,0.46247172602798514,0.9057636644735128,0.515262688996627,Mild Stress
19-20_N_FD_blue_5_3_A00420200108105650.png,77.28789621996565,0.042990178913665356,127.77332716389041,0.05954510385946446,1.4432198656061281,35,0.27519384570185423,0.4180752341998928,0.9057636644735128,0.5093666768247256,Mild Stress
19-20_N_FD_blue_5_3_A00520200108105705.png,76.4730211087402,0.022847257053860665,127.76774859941001,0.0620760617481798,1.760725246325272,35,0.4481384781114465,0.5780785761108275,0.9057636644735128,0.5102371159029689,Mild Stress
19-20_N_FD_blue_5_3_A00620200108105711.png,78.6647183201792,0.031946741474105776,127.26309795465488,0.06924673173844856,0.7610685201079761,35,-0.09637281382270817,1.0313975219925435,0.9057636644735128,0.44312244657860966,Mild Stress
19-20_N_FD_blue_5_3_A00720200108105715.png,78.80548813434308,0.023010883641847512,127.3853958506651,0.06843019293494945,0.7322075182036905,35,-0.11209335170462971,0.9797771698948927,0.9057636644735128,0.44553708994035873,Mild Stress
19-20_N_FD_blue_5_3_A00820200108105719.png,76.8094395005358,0.032271181271650275,127.05025138398851,0.06715553233118705,1.4500819592278837,35,0.27893161624384233,0.8991950482746416,0.9057636644735128,0.4772576699226915,Mild Stress
19-20_N_FD_blue_5_3_A00920200108105727.png,76.29088702982311,0.032850118142781146,127.90288013283096,0.060005087623976154,1.8708627626284695,35,0.5081301929870158,0.4471547142950756,0.9057636644735128,0.5230782138301614,Mild Stress
19-20_N_FD_blue_5_3_A01020200108105732.png,74.69985426742983,0.04124020529266378,127.3645468561894,0.05872552552148224,2.375629078927851,35,0.7830755335271201,0.3662627273147916,0.9057636644735128,0.5470120491307124,Mild Stress
